system_id,n_obs,start,end,span,n_missing_years,n_zero,onset_year,censor_year,n_origins,n_pos,n_neg,first_origin,last_origin,event_in_eligible_window,survey,survey_unit,species,zero_frac
FG|GOA|Sebastes babcocki,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Sebastes babcocki,0.0
FG|GOA|Sebastes borealis,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Sebastes borealis,0.0
FG|GOA|Sebastes brevispinis,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Sebastes brevispinis,0.0
FG|GOA|Sebastes melanostictus,15,1984.0,2019.0,36,21,8,,,0,0,0,,,False,GOA,GOA,Sebastes melanostictus,0.5333333333333333
FG|GOA|Sebastes polyspinis,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Sebastes polyspinis,0.0
FG|GOA|Sebastes variabilis,15,1984.0,2019.0,36,21,3,,,0,0,0,,,False,GOA,GOA,Sebastes variabilis,0.2
FG|GOA|Sebastes variegatus,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Sebastes variegatus,0.0
FG|GOA|Sebastes zacentrus,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Sebastes zacentrus,0.0
FG|GOA|Sebastolobus alascanus,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Sebastolobus alascanus,0.0
FG|GOA|Squalus suckleyi,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Squalus suckleyi,0.0
FG|GOA|Thaleichthys pacificus,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Thaleichthys pacificus,0.0
FG|GOA|Zaprora silenus,15,1984.0,2019.0,36,21,0,,,0,0,0,,,False,GOA,GOA,Zaprora silenus,0.0
FG|GSL-N|Amblyraja radiata,32,1987.0,2019.0,33,1,3,,,0,0,0,,,False,GSL-N,GSL-N,Amblyraja radiata,0.09375
FG|GSL-N|Anarhichas lupus,32,1987.0,2019.0,33,1,1,,,0,0,0,,,False,GSL-N,GSL-N,Anarhichas lupus,0.03125
FG|GSL-N|Arctozenus risso,32,1987.0,2019.0,33,1,13,,2019.0,0,0,0,,,False,GSL-N,GSL-N,Arctozenus risso,0.40625
FG|GSL-N|Centroscyllium fabricii,32,1987.0,2019.0,33,1,3,1998.0,1998.0,0,0,0,,,False,GSL-N,GSL-N,Centroscyllium fabricii,0.09375
FG|GSL-N|Clupea harengus,32,1987.0,2019.0,33,1,5,,,0,0,0,,,False,GSL-N,GSL-N,Clupea harengus,0.15625
FG|GSL-N|Enchelyopus cimbrius,32,1987.0,2019.0,33,1,12,,,0,0,0,,,False,GSL-N,GSL-N,Enchelyopus cimbrius,0.375
FG|GSL-N|Gadus morhua,32,1987.0,2019.0,33,1,0,1999.0,1999.0,0,0,0,,,False,GSL-N,GSL-N,Gadus morhua,0.0
FG|GSL-N|Glyptocephalus cynoglossus,32,1987.0,2019.0,33,1,0,1996.0,1996.0,0,0,0,,,False,GSL-N,GSL-N,Glyptocephalus cynoglossus,0.0
FG|GSL-N|Hippoglossoides platessoides,32,1987.0,2019.0,33,1,0,,,0,0,0,,,False,GSL-N,GSL-N,Hippoglossoides platessoides,0.0
FG|GSL-N|Hippoglossus hippoglossus,32,1987.0,2019.0,33,1,0,1999.0,1999.0,0,0,0,,,False,GSL-N,GSL-N,Hippoglossus hippoglossus,0.0
FG|GSL-N|Malacoraja senta,32,1987.0,2019.0,33,1,3,,,0,0,0,,,False,GSL-N,GSL-N,Malacoraja senta,0.09375
FG|GSL-N|Mallotus villosus,32,1987.0,2019.0,33,1,8,2013.0,2013.0,0,0,0,,,False,GSL-N,GSL-N,Mallotus villosus,0.25
FG|GSL-N|Melanostigma atlanticum,32,1987.0,2019.0,33,1,13,2016.0,2016.0,0,0,0,,,False,GSL-N,GSL-N,Melanostigma atlanticum,0.40625
FG|GSL-N|Merluccius bilinearis,32,1987.0,2019.0,33,1,2,1996.0,1996.0,0,0,0,,,False,GSL-N,GSL-N,Merluccius bilinearis,0.0625
FG|GSL-N|Myxine glutinosa,32,1987.0,2019.0,33,1,15,,,0,0,0,,,False,GSL-N,GSL-N,Myxine glutinosa,0.46875
FG|GSL-N|Nezumia bairdii,32,1987.0,2019.0,33,1,9,,,0,0,0,,,False,GSL-N,GSL-N,Nezumia bairdii,0.28125
FG|GSL-N|Phycis chesteri,32,1987.0,2019.0,33,1,0,,,0,0,0,,,False,GSL-N,GSL-N,Phycis chesteri,0.0
FG|GSL-N|Reinhardtius hippoglossoides,32,1987.0,2019.0,33,1,0,1999.0,1999.0,0,0,0,,,False,GSL-N,GSL-N,Reinhardtius hippoglossoides,0.0
FG|GSL-N|Urophycis tenuis,32,1987.0,2019.0,33,1,0,,,0,0,0,,,False,GSL-N,GSL-N,Urophycis tenuis,0.0
FG|GSL-S|Alosa pseudoharengus,49,1970.0,2019.0,50,1,0,1981.0,1981.0,0,0,0,,,False,GSL-S,GSL-S,Alosa pseudoharengus,0.0
FG|GSL-S|Amblyraja radiata,49,1970.0,2019.0,50,1,0,2000.0,2000.0,1,1,0,1999.0,1999.0,True,GSL-S,GSL-S,Amblyraja radiata,0.0
FG|GSL-S|Ammodytes dubius,47,1970.0,2019.0,50,3,23,,,0,0,0,,,False,GSL-S,GSL-S,Ammodytes dubius,0.48936170212765956
FG|GSL-S|Anisarchus medius,48,1970.0,2019.0,50,2,30,,,0,0,0,,,False,GSL-S,GSL-S,Anisarchus medius,0.625
FG|GSL-S|Artediellus uncinatus,42,1970.0,2019.0,50,8,10,2014.0,2014.0,0,0,0,,,False,GSL-S,GSL-S,Artediellus uncinatus,0.23809523809523808
FG|GSL-S|Aspidophoroides monopterygius,36,1971.0,2019.0,49,13,3,,,0,0,0,,,False,GSL-S,GSL-S,Aspidophoroides monopterygius,0.08333333333333333
FG|GSL-S|Aspidophoroides olrikii,49,1970.0,2019.0,50,1,32,,,0,0,0,,,False,GSL-S,GSL-S,Aspidophoroides olrikii,0.6530612244897959
FG|GSL-S|Clupea harengus,49,1970.0,2019.0,50,1,0,1980.0,1980.0,0,0,0,,,False,GSL-S,GSL-S,Clupea harengus,0.0
FG|GSL-S|Enchelyopus cimbrius,40,1971.0,2019.0,49,9,9,,,0,0,0,,,False,GSL-S,GSL-S,Enchelyopus cimbrius,0.225
FG|GSL-S|Eumesogrammus praecisus,42,1970.0,2019.0,50,8,8,,,0,0,0,,,False,GSL-S,GSL-S,Eumesogrammus praecisus,0.19047619047619047
FG|GSL-S|Eumicrotremus spinosus,44,1970.0,2019.0,50,6,13,,,0,0,0,,,False,GSL-S,GSL-S,Eumicrotremus spinosus,0.29545454545454547
FG|GSL-S|Gadus macrocephalus,48,1970.0,2019.0,50,2,1,1983.0,1983.0,0,0,0,,,False,GSL-S,GSL-S,Gadus macrocephalus,0.020833333333333332
FG|GSL-S|Gadus morhua,49,1970.0,2019.0,50,1,0,1992.0,1992.0,0,0,0,,,False,GSL-S,GSL-S,Gadus morhua,0.0
FG|GSL-S|Gasterosteus aculeatus,42,1970.0,2019.0,50,8,11,2014.0,2014.0,0,0,0,,,False,GSL-S,GSL-S,Gasterosteus aculeatus,0.2619047619047619
FG|GSL-S|Glyptocephalus cynoglossus,49,1970.0,2019.0,50,1,0,1992.0,1992.0,0,0,0,,,False,GSL-S,GSL-S,Glyptocephalus cynoglossus,0.0
FG|GSL-S|Gymnocanthus tricuspis,49,1970.0,2019.0,50,1,27,2000.0,2000.0,1,1,0,1999.0,1999.0,True,GSL-S,GSL-S,Gymnocanthus tricuspis,0.5510204081632653
FG|GSL-S|Hemitripterus americanus,49,1970.0,2019.0,50,1,0,1992.0,1992.0,0,0,0,,,False,GSL-S,GSL-S,Hemitripterus americanus,0.0
FG|GSL-S|Hippoglossoides platessoides,49,1970.0,2019.0,50,1,0,1995.0,1995.0,0,0,0,,,False,GSL-S,GSL-S,Hippoglossoides platessoides,0.0
FG|GSL-S|Hippoglossus hippoglossus,49,1970.0,2019.0,50,1,15,1989.0,1989.0,0,0,0,,,False,GSL-S,GSL-S,Hippoglossus hippoglossus,0.30612244897959184
FG|GSL-S|Leptagonus decagonus,45,1970.0,2019.0,50,5,14,,,0,0,0,,,False,GSL-S,GSL-S,Leptagonus decagonus,0.3111111111111111
FG|GSL-S|Leptoclinus maculatus,44,1971.0,2019.0,49,5,15,2016.0,2016.0,0,0,0,,,False,GSL-S,GSL-S,Leptoclinus maculatus,0.3409090909090909
FG|GSL-S|Leucoraja ocellata,49,1970.0,2019.0,50,1,1,1998.0,1998.0,0,0,0,,,False,GSL-S,GSL-S,Leucoraja ocellata,0.02040816326530612
FG|GSL-S|Liparis gibbus,46,1970.0,2019.0,50,4,18,2015.0,2002.0,0,0,0,,,False,GSL-S,GSL-S,Liparis gibbus,0.391304347826087
FG|GSL-S|Lumpenus lampretaeformis,35,1970.0,2019.0,50,15,3,,,0,0,0,,,False,GSL-S,GSL-S,Lumpenus lampretaeformis,0.08571428571428572
FG|GSL-S|Lycodes lavalaei,48,1970.0,2019.0,50,2,15,1999.0,1999.0,0,0,0,,,False,GSL-S,GSL-S,Lycodes lavalaei,0.3125
FG|GSL-S|Lycodes reticulatus,49,1970.0,2019.0,50,1,31,1990.0,1990.0,0,0,0,,,False,GSL-S,GSL-S,Lycodes reticulatus,0.6326530612244898
FG|GSL-S|Lycodes vahlii,49,1970.0,2019.0,50,1,6,2010.0,2010.0,0,0,0,,,False,GSL-S,GSL-S,Lycodes vahlii,0.12244897959183673
FG|GSL-S|Malacoraja senta,49,1970.0,2019.0,50,1,1,,,0,0,0,,,False,GSL-S,GSL-S,Malacoraja senta,0.02040816326530612
FG|GSL-S|Mallotus villosus,39,1970.0,2019.0,50,11,2,2005.0,2005.0,0,0,0,,,False,GSL-S,GSL-S,Mallotus villosus,0.05128205128205128
FG|GSL-S|Myoxocephalus octodecemspinosus,49,1970.0,2019.0,50,1,0,2004.0,2004.0,4,4,0,1999.0,2002.0,True,GSL-S,GSL-S,Myoxocephalus octodecemspinosus,0.0
FG|GSL-S|Myoxocephalus scorpius,47,1970.0,2019.0,50,3,5,,,0,0,0,,,False,GSL-S,GSL-S,Myoxocephalus scorpius,0.10638297872340426
FG|GSL-S|Myxine glutinosa,35,1970.0,2019.0,50,15,7,,,0,0,0,,,False,GSL-S,GSL-S,Myxine glutinosa,0.2
FG|GSL-S|Myzopsetta ferruginea,49,1970.0,2019.0,50,1,0,2008.0,2008.0,0,0,0,,,False,GSL-S,GSL-S,Myzopsetta ferruginea,0.0
FG|GSL-S|Nezumia bairdii,41,1971.0,2019.0,49,8,0,1996.0,1996.0,0,0,0,,,False,GSL-S,GSL-S,Nezumia bairdii,0.0
FG|GSL-S|Osmerus mordax,48,1970.0,2019.0,50,2,0,1981.0,1981.0,0,0,0,,,False,GSL-S,GSL-S,Osmerus mordax,0.0
FG|GSL-S|Pseudopleuronectes americanus,49,1970.0,2019.0,50,1,0,2011.0,2011.0,0,0,0,,,False,GSL-S,GSL-S,Pseudopleuronectes americanus,0.0
FG|GSL-S|Reinhardtius hippoglossoides,49,1970.0,2019.0,50,1,0,,2019.0,0,0,0,,,False,GSL-S,GSL-S,Reinhardtius hippoglossoides,0.0
FG|GSL-S|Scomber scombrus,48,1970.0,2019.0,50,2,0,,1982.0,0,0,0,,,False,GSL-S,GSL-S,Scomber scombrus,0.0
FG|GSL-S|Scophthalmus aquosus,47,1971.0,2019.0,49,2,5,,2002.0,0,0,0,,,False,GSL-S,GSL-S,Scophthalmus aquosus,0.10638297872340426
FG|GSL-S|Squalus acanthias,49,1970.0,2019.0,50,1,22,2006.0,2006.0,2,2,0,2001.0,2002.0,True,GSL-S,GSL-S,Squalus acanthias,0.4489795918367347
FG|GSL-S|Triglops murrayi,37,1970.0,2019.0,50,13,3,2011.0,2011.0,0,0,0,,,False,GSL-S,GSL-S,Triglops murrayi,0.08108108108108109
FG|GSL-S|Urophycis tenuis,49,1970.0,2019.0,50,1,0,1994.0,1994.0,0,0,0,,,False,GSL-S,GSL-S,Urophycis tenuis,0.0
FG|GSL-S|Zoarces americanus,49,1970.0,2019.0,50,1,2,1979.0,1979.0,0,0,0,,,False,GSL-S,GSL-S,Zoarces americanus,0.04081632653061224
FG|DFO-HS|Ammodytes personatus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Ammodytes personatus,0.0
FG|DFO-HS|Anoplopoma fimbria,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Anoplopoma fimbria,0.0
FG|DFO-HS|Atheresthes stomias,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Atheresthes stomias,0.0
FG|DFO-HS|Bathyraja interrupta,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Bathyraja interrupta,0.0
FG|DFO-HS|Beringraja binoculata,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Beringraja binoculata,0.0
FG|DFO-HS|Beringraja rhina,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Beringraja rhina,0.0
FG|DFO-HS|Chitonotus pugetensis,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Chitonotus pugetensis,0.0
FG|DFO-HS|Citharichthys sordidus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Citharichthys sordidus,0.0
FG|DFO-HS|Clupea pallasii,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Clupea pallasii,0.0
FG|DFO-HS|Cymatogaster aggregata,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Cymatogaster aggregata,0.0
FG|DFO-HS|Enophrys bison,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Enophrys bison,0.0
FG|DFO-HS|Eopsetta jordani,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Eopsetta jordani,0.0
FG|DFO-HS|Gadus chalcogrammus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Gadus chalcogrammus,0.0
FG|DFO-HS|Gadus macrocephalus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Gadus macrocephalus,0.0
FG|DFO-HS|Glyptocephalus zachirus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Glyptocephalus zachirus,0.0
FG|DFO-HS|Hexagrammos decagrammus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Hexagrammos decagrammus,0.0
FG|DFO-HS|Hippoglossoides elassodon,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Hippoglossoides elassodon,0.0
FG|DFO-HS|Hippoglossus stenolepis,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Hippoglossus stenolepis,0.0
FG|DFO-HS|Hydrolagus colliei,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Hydrolagus colliei,0.0
FG|DFO-HS|Isopsetta isolepis,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Isopsetta isolepis,0.0
FG|DFO-HS|Lepidopsetta bilineata,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Lepidopsetta bilineata,0.0
FG|DFO-HS|Lumpenus sagitta,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Lumpenus sagitta,0.0
FG|DFO-HS|Lycodes brevipes,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Lycodes brevipes,0.0
FG|DFO-HS|Lycodes pacificus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Lycodes pacificus,0.0
FG|DFO-HS|Lyopsetta exilis,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Lyopsetta exilis,0.0
FG|DFO-HS|Merluccius productus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Merluccius productus,0.0
FG|DFO-HS|Microgadus proximus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Microgadus proximus,0.0
FG|DFO-HS|Microstomus pacificus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Microstomus pacificus,0.0
FG|DFO-HS|Ophiodon elongatus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Ophiodon elongatus,0.0
FG|DFO-HS|Parophrys vetulus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Parophrys vetulus,0.0
FG|DFO-HS|Platichthys stellatus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Platichthys stellatus,0.0
FG|DFO-HS|Pleuronichthys decurrens,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Pleuronichthys decurrens,0.0
FG|DFO-HS|Podothecus accipenserinus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Podothecus accipenserinus,0.0
FG|DFO-HS|Psettichthys melanostictus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Psettichthys melanostictus,0.0
FG|DFO-HS|Radulinus asprellus,3,2007.0,2019.0,13,10,1,,,0,0,0,,,False,DFO-HS,DFO-HS,Radulinus asprellus,0.3333333333333333
FG|DFO-HS|Sebastes alutus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes alutus,0.0
FG|DFO-HS|Sebastes babcocki,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes babcocki,0.0
FG|DFO-HS|Sebastes brevispinis,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes brevispinis,0.0
FG|DFO-HS|Sebastes caurinus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes caurinus,0.0
FG|DFO-HS|Sebastes elongatus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes elongatus,0.0
FG|DFO-HS|Sebastes flavidus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes flavidus,0.0
FG|DFO-HS|Sebastes maliger,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes maliger,0.0
FG|DFO-HS|Sebastes pinniger,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes pinniger,0.0
FG|DFO-HS|Sebastes proriger,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes proriger,0.0
FG|DFO-HS|Sebastes zacentrus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastes zacentrus,0.0
FG|DFO-HS|Sebastolobus alascanus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Sebastolobus alascanus,0.0
FG|DFO-HS|Squalus suckleyi,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Squalus suckleyi,0.0
FG|DFO-HS|Thaleichthys pacificus,8,2005.0,2019.0,15,7,0,,,0,0,0,,,False,DFO-HS,DFO-HS,Thaleichthys pacificus,0.0
FG|IE-IGFS|Arnoglossus imperialis,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Arnoglossus imperialis,0.0
FG|IE-IGFS|Arnoglossus laterna,18,2003.0,2020.0,18,0,1,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Arnoglossus laterna,0.05555555555555555
FG|IE-IGFS|Buglossidium luteum,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Buglossidium luteum,0.0
FG|IE-IGFS|Callionymus lyra,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Callionymus lyra,0.0
FG|IE-IGFS|Capros aper,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Capros aper,0.0
FG|IE-IGFS|Chelidonichthys cuculus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Chelidonichthys cuculus,0.0
FG|IE-IGFS|Chelidonichthys lucerna,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Chelidonichthys lucerna,0.0
FG|IE-IGFS|Clupea harengus,18,2003.0,2020.0,18,0,0,2017.0,2017.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Clupea harengus,0.0
FG|IE-IGFS|Conger conger,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Conger conger,0.0
FG|IE-IGFS|Enchelyopus cimbrius,18,2003.0,2020.0,18,0,1,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Enchelyopus cimbrius,0.05555555555555555
FG|IE-IGFS|Engraulis encrasicolus,18,2003.0,2020.0,18,0,0,2016.0,2016.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Engraulis encrasicolus,0.0
FG|IE-IGFS|Entelurus aequoreus,18,2003.0,2020.0,18,0,7,2010.0,2010.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Entelurus aequoreus,0.3888888888888889
FG|IE-IGFS|Eutrigla gurnardus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Eutrigla gurnardus,0.0
FG|IE-IGFS|Gadiculus argenteus,18,2003.0,2020.0,18,0,0,,2020.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Gadiculus argenteus,0.0
FG|IE-IGFS|Gadus morhua,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Gadus morhua,0.0
FG|IE-IGFS|Gaidropsarus vulgaris,0,,,0,0,0,,,0,0,0,,,,IE-IGFS,IE-IGFS,Gaidropsarus vulgaris,
FG|IE-IGFS|Galeus melastomus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Galeus melastomus,0.0
FG|IE-IGFS|Glyptocephalus cynoglossus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Glyptocephalus cynoglossus,0.0
FG|IE-IGFS|Helicolenus dactylopterus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Helicolenus dactylopterus,0.0
FG|IE-IGFS|Hippoglossoides platessoides,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Hippoglossoides platessoides,0.0
FG|IE-IGFS|Lepidorhombus boscii,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Lepidorhombus boscii,0.0
FG|IE-IGFS|Lepidorhombus whiffiagonis,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Lepidorhombus whiffiagonis,0.0
FG|IE-IGFS|Lesueurigobius friesii,18,2003.0,2020.0,18,0,2,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Lesueurigobius friesii,0.1111111111111111
FG|IE-IGFS|Leucoraja naevus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Leucoraja naevus,0.0
FG|IE-IGFS|Limanda limanda,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Limanda limanda,0.0
FG|IE-IGFS|Lophius budegassa,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Lophius budegassa,0.0
FG|IE-IGFS|Lophius piscatorius,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Lophius piscatorius,0.0
FG|IE-IGFS|Maurolicus muelleri,18,2003.0,2020.0,18,0,0,2010.0,2010.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Maurolicus muelleri,0.0
FG|IE-IGFS|Melanogrammus aeglefinus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Melanogrammus aeglefinus,0.0
FG|IE-IGFS|Merlangius merlangus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Merlangius merlangus,0.0
FG|IE-IGFS|Merluccius merluccius,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Merluccius merluccius,0.0
FG|IE-IGFS|Microchirus variegatus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Microchirus variegatus,0.0
FG|IE-IGFS|Micromesistius poutassou,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Micromesistius poutassou,0.0
FG|IE-IGFS|Microstomus kitt,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Microstomus kitt,0.0
FG|IE-IGFS|Molva dypterygia,18,2003.0,2020.0,18,0,1,2015.0,2015.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Molva dypterygia,0.05555555555555555
FG|IE-IGFS|Molva molva,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Molva molva,0.0
FG|IE-IGFS|Mullus surmuletus,18,2003.0,2020.0,18,0,1,2011.0,2011.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Mullus surmuletus,0.05555555555555555
FG|IE-IGFS|Phycis blennoides,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Phycis blennoides,0.0
FG|IE-IGFS|Pleuronectes platessa,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Pleuronectes platessa,0.0
FG|IE-IGFS|Pollachius pollachius,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Pollachius pollachius,0.0
FG|IE-IGFS|Pollachius virens,18,2003.0,2020.0,18,0,0,2019.0,2019.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Pollachius virens,0.0
FG|IE-IGFS|Raja brachyura,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Raja brachyura,0.0
FG|IE-IGFS|Raja clavata,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Raja clavata,0.0
FG|IE-IGFS|Raja montagui,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Raja montagui,0.0
FG|IE-IGFS|Sardina pilchardus,18,2003.0,2020.0,18,0,0,2019.0,2019.0,0,0,0,,,False,IE-IGFS,IE-IGFS,Sardina pilchardus,0.0
FG|IE-IGFS|Scomber scombrus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Scomber scombrus,0.0
FG|IE-IGFS|Scophthalmus maximus,18,2003.0,2020.0,18,0,0,,,0,0,0,,,False,IE-IGFS,IE-IGFS,Scophthalmus maximus,0.0
